Date,MLEs_1,MLEs_10,MLEs_2,MLEs_3,MLEs_4,MLEs_5,MLEs_6,MLEs_7,MLEs_8,MLEs_9,N,scaled_windows_1,scaled_windows_10,scaled_windows_2,scaled_windows_3,scaled_windows_4,scaled_windows_5,scaled_windows_6,scaled_windows_7,scaled_windows_8,scaled_windows_9,windows_1,windows_10,windows_2,windows_3,windows_4,windows_5,windows_6,windows_7,windows_8,windows_9
2004-07-31,9.4375,9.4375,9.4375,8.941176470588236,9.4375,9.4375,9.4375,9.4375,9.4375,9.4375,10.0,0.1391304347826087,0.1391304347826087,0.1391304347826087,0.14782608695652175,0.1391304347826087,0.1391304347826087,0.1391304347826087,0.1391304347826087,0.1391304347826087,0.1391304347826087,16,16,16,17,16,16,16,16,16,16
2004-08-31,9.0,9.470588235294116,9.470588235294116,9.470588235294116,9.470588235294116,9.470588235294116,9.470588235294116,9.470588235294116,9.470588235294116,9.470588235294116,10.0,0.15517241379310345,0.14655172413793102,0.14655172413793102,0.14655172413793102,0.14655172413793102,0.14655172413793102,0.14655172413793102,0.14655172413793102,0.14655172413793102,0.14655172413793102,18,17,17,17,17,17,17,17,17,17
2004-09-30,9.052631578947368,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.052631578947368,9.052631578947368,10.0,0.1623931623931624,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.1623931623931624,0.1623931623931624,19,18,18,18,18,18,18,18,19,19
2004-10-31,9.1,9.1,9.526315789473683,9.1,9.526315789473683,9.526315789473683,9.526315789473683,9.526315789473683,9.526315789473683,9.526315789473683,10.0,0.1694915254237288,0.1694915254237288,0.16101694915254236,0.1694915254237288,0.16101694915254236,0.16101694915254236,0.16101694915254236,0.16101694915254236,0.16101694915254236,0.16101694915254236,20,20,19,20,19,19,19,19,19,19
2004-11-30,9.142857142857142,9.142857142857142,9.55,9.142857142857142,9.142857142857142,9.142857142857142,9.142857142857142,9.142857142857142,9.142857142857142,9.55,10.0,0.17647058823529413,0.17647058823529413,0.16806722689075632,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.16806722689075632,21,21,20,21,21,21,21,21,21,20
2004-12-31,9.571428571428571,9.181818181818182,9.181818181818182,9.181818181818182,9.181818181818182,9.181818181818182,9.181818181818182,9.571428571428571,9.181818181818182,9.181818181818182,10.0,0.175,0.18333333333333326,0.18333333333333326,0.18333333333333326,0.18333333333333326,0.18333333333333326,0.18333333333333326,0.175,0.18333333333333326,0.18333333333333326,21,22,22,22,22,22,22,21,22,22
2005-01-31,9.217391304347826,9.217391304347826,9.590909090909092,9.217391304347826,9.217391304347826,9.217391304347826,9.217391304347826,9.217391304347826,9.217391304347826,9.217391304347826,10.0,0.1900826446280992,0.1900826446280992,0.18181818181818185,0.1900826446280992,0.1900826446280992,0.1900826446280992,0.1900826446280992,0.1900826446280992,0.1900826446280992,0.1900826446280992,23,23,22,23,23,23,23,23,23,23
2005-02-28,9.25,9.25,9.25,9.25,9.25,9.25,9.25,9.25,9.25,9.25,10.0,0.19672131147540986,0.19672131147540986,0.19672131147540986,0.19672131147540986,0.19672131147540986,0.19672131147540986,0.19672131147540986,0.19672131147540986,0.19672131147540986,0.19672131147540986,24,24,24,24,24,24,24,24,24,24
2005-03-31,9.28,9.28,9.28,9.28,9.28,9.28,9.28,9.28,9.28,9.28,10.0,0.2032520325203252,0.2032520325203252,0.2032520325203252,0.2032520325203252,0.2032520325203252,0.2032520325203252,0.2032520325203252,0.2032520325203252,0.2032520325203252,0.2032520325203252,25,25,25,25,25,25,25,25,25,25
2005-04-30,9.307692307692307,9.307692307692307,9.307692307692307,9.307692307692307,9.307692307692307,9.307692307692307,9.307692307692307,9.307692307692307,9.307692307692307,9.307692307692307,10.0,0.20967741935483872,0.20967741935483872,0.20967741935483872,0.20967741935483872,0.20967741935483872,0.20967741935483872,0.20967741935483872,0.20967741935483872,0.20967741935483872,0.20967741935483872,26,26,26,26,26,26,26,26,26,26
2005-05-31,9.333333333333334,9.333333333333334,9.333333333333334,9.333333333333334,9.333333333333334,9.333333333333334,9.333333333333334,9.333333333333334,9.333333333333334,9.333333333333334,10.0,0.21600000000000003,0.21600000000000003,0.21600000000000003,0.21600000000000003,0.21600000000000003,0.21600000000000003,0.21600000000000003,0.21600000000000003,0.21600000000000003,0.21600000000000003,27,27,27,27,27,27,27,27,27,27
2005-06-30,9.357142857142858,9.357142857142858,9.357142857142858,9.357142857142858,9.357142857142858,9.357142857142858,9.357142857142858,9.357142857142858,9.357142857142858,9.357142857142858,10.0,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,28,28,28,28,28,28,28,28,28,28
2005-07-31,9.379310344827584,9.379310344827584,9.379310344827584,9.379310344827584,9.379310344827584,9.379310344827584,9.379310344827584,9.379310344827584,9.379310344827584,9.379310344827584,10.0,0.2283464566929134,0.2283464566929134,0.2283464566929134,0.2283464566929134,0.2283464566929134,0.2283464566929134,0.2283464566929134,0.2283464566929134,0.2283464566929134,0.2283464566929134,29,29,29,29,29,29,29,29,29,29
2005-08-31,9.4,9.4,9.4,9.4,9.4,9.4,9.4,9.4,9.4,9.4,10.0,0.234375,0.234375,0.234375,0.234375,0.234375,0.234375,0.234375,0.234375,0.234375,0.234375,30,30,30,30,30,30,30,30,30,30
2005-09-30,9.419354838709678,9.419354838709678,9.419354838709678,9.419354838709678,9.419354838709678,9.419354838709678,9.419354838709678,9.419354838709678,9.419354838709678,9.419354838709678,10.0,0.24031007751937986,0.24031007751937986,0.24031007751937986,0.24031007751937986,0.24031007751937986,0.24031007751937986,0.24031007751937986,0.24031007751937986,0.24031007751937986,0.24031007751937986,31,31,31,31,31,31,31,31,31,31
2005-10-31,9.4375,9.4375,9.4375,9.4375,9.4375,9.4375,9.4375,9.4375,9.4375,9.4375,10.0,0.24615384615384614,0.24615384615384614,0.24615384615384614,0.24615384615384614,0.24615384615384614,0.24615384615384614,0.24615384615384614,0.24615384615384614,0.24615384615384614,0.24615384615384614,32,32,32,32,32,32,32,32,32,32
2005-11-30,9.454545454545457,9.454545454545457,9.454545454545457,9.454545454545457,9.454545454545457,9.454545454545457,9.454545454545457,9.454545454545457,9.454545454545457,9.454545454545457,10.0,0.2519083969465649,0.2519083969465649,0.2519083969465649,0.2519083969465649,0.2519083969465649,0.2519083969465649,0.2519083969465649,0.2519083969465649,0.2519083969465649,0.2519083969465649,33,33,33,33,33,33,33,33,33,33
2005-12-31,9.470588235294116,9.470588235294116,9.470588235294116,9.470588235294116,9.470588235294116,9.470588235294116,9.470588235294116,9.470588235294116,9.470588235294116,9.470588235294116,10.0,0.2575757575757576,0.2575757575757576,0.2575757575757576,0.2575757575757576,0.2575757575757576,0.2575757575757576,0.2575757575757576,0.2575757575757576,0.2575757575757576,0.2575757575757576,34,34,34,34,34,34,34,34,34,34
2006-01-31,9.485714285714286,9.485714285714286,9.25,9.485714285714286,9.485714285714286,9.485714285714286,9.485714285714286,9.485714285714286,9.485714285714286,9.485714285714286,10.0,0.2631578947368421,0.2631578947368421,0.2706766917293233,0.2631578947368421,0.2631578947368421,0.2631578947368421,0.2631578947368421,0.2631578947368421,0.2631578947368421,0.2631578947368421,35,35,36,35,35,35,35,35,35,35
2006-02-28,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,10.0,0.26865671641791045,0.26865671641791045,0.26865671641791045,0.26865671641791045,0.26865671641791045,0.26865671641791045,0.26865671641791045,0.26865671641791045,0.26865671641791045,0.26865671641791045,36,36,36,36,36,36,36,36,36,36
2006-03-31,9.513513513513514,9.513513513513514,9.513513513513514,9.513513513513514,9.513513513513514,9.289473684210526,9.513513513513514,9.513513513513514,9.513513513513514,9.289473684210526,10.0,0.2740740740740741,0.2740740740740741,0.2740740740740741,0.2740740740740741,0.2740740740740741,0.2814814814814815,0.2740740740740741,0.2740740740740741,0.2740740740740741,0.2814814814814815,37,37,37,37,37,38,37,37,37,38
2006-04-30,9.526315789473683,9.526315789473683,9.526315789473683,9.526315789473683,9.526315789473683,9.307692307692307,9.526315789473683,9.526315789473683,9.526315789473683,9.526315789473683,10.0,0.2794117647058824,0.2794117647058824,0.2794117647058824,0.2794117647058824,0.2794117647058824,0.2867647058823529,0.2794117647058824,0.2794117647058824,0.2794117647058824,0.2794117647058824,38,38,38,38,38,39,38,38,38,38
2006-05-31,9.538461538461537,9.325,9.538461538461537,9.538461538461537,9.538461538461537,9.538461538461537,9.538461538461537,9.538461538461537,9.538461538461537,9.538461538461537,10.0,0.2846715328467153,0.291970802919708,0.2846715328467153,0.2846715328467153,0.2846715328467153,0.2846715328467153,0.2846715328467153,0.2846715328467153,0.2846715328467153,0.2846715328467153,39,40,39,39,39,39,39,39,39,39
2006-06-30,9.55,9.341463414634148,9.341463414634148,9.55,9.55,9.341463414634148,9.341463414634148,9.55,9.55,9.55,10.0,0.2898550724637681,0.2971014492753623,0.2971014492753623,0.2898550724637681,0.2898550724637681,0.2971014492753623,0.2971014492753623,0.2898550724637681,0.2898550724637681,0.2898550724637681,40,41,41,40,40,41,41,40,40,40
2006-07-31,9.560975609756095,9.357142857142858,9.560975609756095,9.560975609756095,9.560975609756095,9.560975609756095,9.560975609756095,9.560975609756095,9.560975609756095,9.560975609756095,10.0,0.2949640287769784,0.302158273381295,0.2949640287769784,0.2949640287769784,0.2949640287769784,0.2949640287769784,0.2949640287769784,0.2949640287769784,0.2949640287769784,0.2949640287769784,41,42,41,41,41,41,41,41,41,41
2006-08-31,9.372093023255816,9.372093023255816,9.571428571428571,9.571428571428571,9.372093023255816,9.571428571428571,9.571428571428571,9.571428571428571,9.571428571428571,9.372093023255816,10.0,0.3071428571428572,0.3071428571428572,0.3,0.3,0.3071428571428572,0.3,0.3,0.3,0.3,0.3071428571428572,43,43,42,42,43,42,42,42,42,43
2006-09-30,9.581395348837207,9.581395348837207,9.581395348837207,9.386363636363637,9.386363636363637,9.581395348837207,9.386363636363637,9.386363636363637,9.386363636363637,9.386363636363637,10.0,0.3049645390070922,0.3049645390070922,0.3049645390070922,0.3120567375886525,0.3120567375886525,0.3049645390070922,0.3120567375886525,0.3120567375886525,0.3120567375886525,0.3120567375886525,43,43,43,44,44,43,44,44,44,44
2006-10-31,9.4,9.4,9.4,9.4,9.4,9.4,9.4,9.590909090909092,9.4,9.4,10.0,0.31690140845070425,0.31690140845070425,0.31690140845070425,0.31690140845070425,0.31690140845070425,0.31690140845070425,0.31690140845070425,0.30985915492957744,0.31690140845070425,0.31690140845070425,45,45,45,45,45,45,45,44,45,45
2006-11-30,9.41304347826087,9.41304347826087,9.41304347826087,9.41304347826087,9.41304347826087,9.41304347826087,9.41304347826087,9.41304347826087,9.41304347826087,9.41304347826087,10.0,0.3216783216783217,0.3216783216783217,0.3216783216783217,0.3216783216783217,0.3216783216783217,0.3216783216783217,0.3216783216783217,0.3216783216783217,0.3216783216783217,0.3216783216783217,46,46,46,46,46,46,46,46,46,46
2006-12-31,9.425531914893618,9.425531914893618,9.425531914893618,9.425531914893618,9.608695652173912,9.425531914893618,9.425531914893618,9.425531914893618,9.425531914893618,9.425531914893618,10.0,0.3263888888888889,0.3263888888888889,0.3263888888888889,0.3263888888888889,0.3194444444444444,0.3263888888888889,0.3263888888888889,0.3263888888888889,0.3263888888888889,0.3263888888888889,47,47,47,47,46,47,47,47,47,47
2007-01-31,9.4375,9.4375,9.4375,9.4375,9.4375,9.4375,9.4375,9.4375,9.4375,9.4375,10.0,0.3310344827586207,0.3310344827586207,0.3310344827586207,0.3310344827586207,0.3310344827586207,0.3310344827586207,0.3310344827586207,0.3310344827586207,0.3310344827586207,0.3310344827586207,48,48,48,48,48,48,48,48,48,48
2007-02-28,9.448979591836734,9.448979591836734,9.448979591836734,9.448979591836734,9.448979591836734,9.448979591836734,9.448979591836734,9.448979591836734,9.448979591836734,9.448979591836734,10.0,0.3356164383561644,0.3356164383561644,0.3356164383561644,0.3356164383561644,0.3356164383561644,0.3356164383561644,0.3356164383561644,0.3356164383561644,0.3356164383561644,0.3356164383561644,49,49,49,49,49,49,49,49,49,49
2007-03-31,9.46,9.46,9.46,9.46,9.46,9.46,9.46,9.46,9.46,9.46,10.0,0.3401360544217687,0.3401360544217687,0.3401360544217687,0.3401360544217687,0.3401360544217687,0.3401360544217687,0.3401360544217687,0.3401360544217687,0.3401360544217687,0.3401360544217687,50,50,50,50,50,50,50,50,50,50
2007-04-30,9.470588235294116,9.470588235294116,9.470588235294116,9.470588235294116,9.470588235294116,9.470588235294116,9.470588235294116,9.470588235294116,9.470588235294116,9.470588235294116,10.0,0.34459459459459457,0.34459459459459457,0.34459459459459457,0.34459459459459457,0.34459459459459457,0.34459459459459457,0.34459459459459457,0.34459459459459457,0.34459459459459457,0.34459459459459457,51,51,51,51,51,51,51,51,51,51
2007-05-31,9.48076923076923,9.48076923076923,9.48076923076923,9.48076923076923,9.48076923076923,9.48076923076923,9.48076923076923,9.48076923076923,9.48076923076923,9.48076923076923,10.0,0.34899328859060397,0.34899328859060397,0.34899328859060397,0.34899328859060397,0.34899328859060397,0.34899328859060397,0.34899328859060397,0.34899328859060397,0.34899328859060397,0.34899328859060397,52,52,52,52,52,52,52,52,52,52
2007-06-30,9.49056603773585,9.49056603773585,9.49056603773585,9.49056603773585,9.49056603773585,9.49056603773585,9.49056603773585,9.49056603773585,9.49056603773585,9.49056603773585,10.0,0.3533333333333333,0.3533333333333333,0.3533333333333333,0.3533333333333333,0.3533333333333333,0.3533333333333333,0.3533333333333333,0.3533333333333333,0.3533333333333333,0.3533333333333333,53,53,53,53,53,53,53,53,53,53
2007-07-31,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,9.5,10.0,0.3576158940397351,0.3576158940397351,0.3576158940397351,0.3576158940397351,0.3576158940397351,0.3576158940397351,0.3576158940397351,0.3576158940397351,0.3576158940397351,0.3576158940397351,54,54,54,54,54,54,54,54,54,54
2007-08-31,9.50909090909091,9.50909090909091,9.50909090909091,9.50909090909091,9.50909090909091,9.50909090909091,9.50909090909091,9.50909090909091,9.50909090909091,9.50909090909091,10.0,0.3618421052631579,0.3618421052631579,0.3618421052631579,0.3618421052631579,0.3618421052631579,0.3618421052631579,0.3618421052631579,0.3618421052631579,0.3618421052631579,0.3618421052631579,55,55,55,55,55,55,55,55,55,55
2007-09-30,9.517857142857142,9.517857142857142,9.517857142857142,9.517857142857142,9.517857142857142,9.517857142857142,9.517857142857142,9.517857142857142,9.517857142857142,9.517857142857142,10.0,0.3660130718954248,0.3660130718954248,0.3660130718954248,0.3660130718954248,0.3660130718954248,0.3660130718954248,0.3660130718954248,0.3660130718954248,0.3660130718954248,0.3660130718954248,56,56,56,56,56,56,56,56,56,56
2007-10-31,9.526315789473683,9.526315789473683,9.526315789473683,9.526315789473683,9.526315789473683,9.526315789473683,9.526315789473683,9.526315789473683,9.526315789473683,9.526315789473683,10.0,0.3701298701298701,0.3701298701298701,0.3701298701298701,0.3701298701298701,0.3701298701298701,0.3701298701298701,0.3701298701298701,0.3701298701298701,0.3701298701298701,0.3701298701298701,57,57,57,57,57,57,57,57,57,57
2007-11-30,9.534482758620689,9.534482758620689,9.534482758620689,9.534482758620689,9.534482758620689,9.534482758620689,9.534482758620689,9.534482758620689,9.534482758620689,9.534482758620689,10.0,0.3741935483870968,0.3741935483870968,0.3741935483870968,0.3741935483870968,0.3741935483870968,0.3741935483870968,0.3741935483870968,0.3741935483870968,0.3741935483870968,0.3741935483870968,58,58,58,58,58,58,58,58,58,58
2007-12-31,9.542372881355933,9.542372881355933,9.542372881355933,9.542372881355933,9.542372881355933,9.542372881355933,9.542372881355933,9.542372881355933,9.542372881355933,9.542372881355933,10.0,0.3782051282051282,0.3782051282051282,0.3782051282051282,0.3782051282051282,0.3782051282051282,0.3782051282051282,0.3782051282051282,0.3782051282051282,0.3782051282051282,0.3782051282051282,59,59,59,59,59,59,59,59,59,59
2008-01-31,9.55,9.55,9.55,9.55,9.55,9.55,9.55,9.55,9.55,9.55,10.0,0.3821656050955414,0.3821656050955414,0.3821656050955414,0.3821656050955414,0.3821656050955414,0.3821656050955414,0.3821656050955414,0.3821656050955414,0.3821656050955414,0.3821656050955414,60,60,60,60,60,60,60,60,60,60
2008-02-29,9.557377049180328,9.557377049180328,9.557377049180328,9.557377049180328,9.557377049180328,9.557377049180328,9.557377049180328,9.557377049180328,9.557377049180328,9.557377049180328,10.0,0.3860759493670886,0.3860759493670886,0.3860759493670886,0.3860759493670886,0.3860759493670886,0.3860759493670886,0.3860759493670886,0.3860759493670886,0.3860759493670886,0.3860759493670886,61,61,61,61,61,61,61,61,61,61
2008-03-31,9.564516129032258,9.564516129032258,9.564516129032258,9.564516129032258,9.564516129032258,9.564516129032258,9.564516129032258,9.564516129032258,9.564516129032258,9.564516129032258,10.0,0.389937106918239,0.389937106918239,0.389937106918239,0.389937106918239,0.389937106918239,0.389937106918239,0.389937106918239,0.389937106918239,0.389937106918239,0.389937106918239,62,62,62,62,62,62,62,62,62,62
2008-04-30,9.571428571428571,9.571428571428571,9.571428571428571,9.571428571428571,9.4375,9.571428571428571,9.571428571428571,9.571428571428571,9.571428571428571,9.571428571428571,10.0,0.39375,0.39375,0.39375,0.39375,0.4,0.39375,0.39375,0.39375,0.39375,0.39375,63,63,63,63,64,63,63,63,63,63
2008-05-31,9.578125,9.578125,9.578125,9.446153846153846,9.578125,9.578125,9.578125,9.578125,9.578125,9.578125,10.0,0.3975155279503105,0.3975155279503105,0.3975155279503105,0.40372670807453415,0.3975155279503105,0.3975155279503105,0.3975155279503105,0.3975155279503105,0.3975155279503105,0.3975155279503105,64,64,64,65,64,64,64,64,64,64
2008-06-30,9.584615384615383,9.584615384615383,9.584615384615383,9.584615384615383,9.584615384615383,9.584615384615383,9.584615384615383,9.584615384615383,9.584615384615383,9.584615384615383,10.0,0.4012345679012346,0.4012345679012346,0.4012345679012346,0.4012345679012346,0.4012345679012346,0.4012345679012346,0.4012345679012346,0.4012345679012346,0.4012345679012346,0.4012345679012346,65,65,65,65,65,65,65,65,65,65
2008-07-31,9.590909090909092,9.590909090909092,9.590909090909092,9.590909090909092,9.590909090909092,9.590909090909092,9.590909090909092,9.590909090909092,9.590909090909092,9.590909090909092,10.0,0.4049079754601227,0.4049079754601227,0.4049079754601227,0.4049079754601227,0.4049079754601227,0.4049079754601227,0.4049079754601227,0.4049079754601227,0.4049079754601227,0.4049079754601227,66,66,66,66,66,66,66,66,66,66
2008-08-31,9.597014925373132,9.597014925373132,9.597014925373132,9.597014925373132,9.597014925373132,9.597014925373132,9.597014925373132,9.597014925373132,9.597014925373132,9.597014925373132,10.0,0.4085365853658536,0.4085365853658536,0.4085365853658536,0.4085365853658536,0.4085365853658536,0.4085365853658536,0.4085365853658536,0.4085365853658536,0.4085365853658536,0.4085365853658536,67,67,67,67,67,67,67,67,67,67
2008-09-30,9.602941176470589,9.602941176470589,9.602941176470589,9.602941176470589,9.602941176470589,9.602941176470589,9.602941176470589,9.602941176470589,9.602941176470589,9.602941176470589,10.0,0.4121212121212121,0.4121212121212121,0.4121212121212121,0.4121212121212121,0.4121212121212121,0.4121212121212121,0.4121212121212121,0.4121212121212121,0.4121212121212121,0.4121212121212121,68,68,68,68,68,68,68,68,68,68
2008-10-31,9.608695652173912,9.608695652173912,9.608695652173912,9.608695652173912,9.608695652173912,9.608695652173912,9.608695652173912,9.608695652173912,9.608695652173912,9.608695652173912,10.0,0.4156626506024096,0.4156626506024096,0.4156626506024096,0.4156626506024096,0.4156626506024096,0.4156626506024096,0.4156626506024096,0.4156626506024096,0.4156626506024096,0.4156626506024096,69,69,69,69,69,69,69,69,69,69
2008-11-30,9.614285714285714,9.614285714285714,9.614285714285714,9.614285714285714,9.492957746478874,9.614285714285714,9.614285714285714,9.614285714285714,9.614285714285714,9.492957746478874,10.0,0.41916167664670656,0.41916167664670656,0.41916167664670656,0.41916167664670656,0.4251497005988024,0.41916167664670656,0.41916167664670656,0.41916167664670656,0.41916167664670656,0.4251497005988024,70,70,70,70,71,70,70,70,70,71
2008-12-31,9.619718309859154,9.619718309859154,9.619718309859154,9.5,9.619718309859154,9.619718309859154,9.5,9.5,9.619718309859154,9.619718309859154,10.0,0.4226190476190476,0.4226190476190476,0.4226190476190476,0.42857142857142855,0.4226190476190476,0.4226190476190476,0.42857142857142855,0.42857142857142855,0.4226190476190476,0.4226190476190476,71,71,71,72,71,71,72,72,71,71
2009-01-31,9.506849315068491,9.506849315068491,9.625,9.625,9.625,9.625,9.625,9.506849315068491,9.625,9.625,10.0,0.4319526627218935,0.4319526627218935,0.4260355029585799,0.4260355029585799,0.4260355029585799,0.4260355029585799,0.4260355029585799,0.4319526627218935,0.4260355029585799,0.4260355029585799,73,73,72,72,72,72,72,73,72,72
2009-02-28,9.513513513513514,9.63013698630137,9.513513513513514,9.63013698630137,9.63013698630137,9.63013698630137,9.63013698630137,9.63013698630137,9.63013698630137,9.63013698630137,10.0,0.4352941176470588,0.4294117647058823,0.4352941176470588,0.4294117647058823,0.4294117647058823,0.4294117647058823,0.4294117647058823,0.4294117647058823,0.4294117647058823,0.4294117647058823,74,73,74,73,73,73,73,73,73,73
2009-03-31,9.635135135135137,9.635135135135137,9.635135135135137,9.52,9.635135135135137,9.635135135135137,9.52,9.635135135135137,9.52,9.635135135135137,10.0,0.4327485380116959,0.4327485380116959,0.4327485380116959,0.43859649122807015,0.4327485380116959,0.4327485380116959,0.43859649122807015,0.4327485380116959,0.43859649122807015,0.4327485380116959,74,74,74,75,74,74,75,74,75,74
2009-04-30,9.64,9.526315789473683,9.64,9.526315789473683,9.526315789473683,9.526315789473683,9.64,9.526315789473683,9.526315789473683,9.64,10.0,0.43604651162790703,0.4418604651162791,0.43604651162790703,0.4418604651162791,0.4418604651162791,0.4418604651162791,0.43604651162790703,0.4418604651162791,0.4418604651162791,0.43604651162790703,75,76,75,76,76,76,75,76,76,75
2009-05-31,9.644736842105264,9.644736842105264,9.532467532467534,9.532467532467534,9.644736842105264,9.532467532467534,9.532467532467534,9.532467532467534,9.532467532467534,9.532467532467534,10.0,0.4393063583815029,0.4393063583815029,0.44508670520231214,0.44508670520231214,0.4393063583815029,0.44508670520231214,0.44508670520231214,0.44508670520231214,0.44508670520231214,0.44508670520231214,76,76,77,77,76,77,77,77,77,77
2009-06-30,9.538461538461537,9.64935064935065,9.538461538461537,9.64935064935065,9.538461538461537,9.538461538461537,9.538461538461537,9.538461538461537,9.538461538461537,9.64935064935065,10.0,0.4482758620689655,0.4425287356321839,0.4482758620689655,0.4425287356321839,0.4482758620689655,0.4482758620689655,0.4482758620689655,0.4482758620689655,0.4482758620689655,0.4425287356321839,78,77,78,77,78,78,78,78,78,77
2009-07-31,9.544303797468354,9.544303797468354,9.544303797468354,9.544303797468354,9.544303797468354,9.544303797468354,9.653846153846152,9.544303797468354,9.653846153846152,9.544303797468354,10.0,0.4514285714285714,0.4514285714285714,0.4514285714285714,0.4514285714285714,0.4514285714285714,0.4514285714285714,0.4457142857142857,0.4514285714285714,0.4457142857142857,0.4514285714285714,79,79,79,79,79,79,78,79,78,79
2009-08-31,9.55,9.55,9.55,9.55,9.55,9.55,9.55,9.55,9.658227848101266,9.55,10.0,0.4545454545454545,0.4545454545454545,0.4545454545454545,0.4545454545454545,0.4545454545454545,0.4545454545454545,0.4545454545454545,0.4545454545454545,0.4488636363636364,0.4545454545454545,80,80,80,80,80,80,80,80,79,80
2009-09-30,9.555555555555557,9.555555555555557,9.555555555555557,9.555555555555557,9.555555555555557,9.555555555555557,9.555555555555557,9.555555555555557,9.555555555555557,9.555555555555557,10.0,0.4576271186440678,0.4576271186440678,0.4576271186440678,0.4576271186440678,0.4576271186440678,0.4576271186440678,0.4576271186440678,0.4576271186440678,0.4576271186440678,0.4576271186440678,81,81,81,81,81,81,81,81,81,81
2009-10-31,9.560975609756095,9.560975609756095,9.560975609756095,9.560975609756095,9.560975609756095,9.560975609756095,9.560975609756095,9.560975609756095,9.560975609756095,9.666666666666666,10.0,0.4606741573033708,0.4606741573033708,0.4606741573033708,0.4606741573033708,0.4606741573033708,0.4606741573033708,0.4606741573033708,0.4606741573033708,0.4606741573033708,0.4550561797752809,82,82,82,82,82,82,82,82,82,81
2009-11-30,9.566265060240962,9.566265060240962,9.566265060240962,9.566265060240962,9.566265060240962,9.566265060240962,9.566265060240962,9.566265060240962,9.566265060240962,9.566265060240962,10.0,0.4636871508379888,0.4636871508379888,0.4636871508379888,0.4636871508379888,0.4636871508379888,0.4636871508379888,0.4636871508379888,0.4636871508379888,0.4636871508379888,0.4636871508379888,83,83,83,83,83,83,83,83,83,83
2009-12-31,9.571428571428571,9.571428571428571,9.571428571428571,9.571428571428571,9.571428571428571,9.571428571428571,9.571428571428571,9.571428571428571,9.571428571428571,9.571428571428571,10.0,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.4666666666666667,84,84,84,84,84,84,84,84,84,84
2010-01-31,9.576470588235292,9.576470588235292,9.576470588235292,9.576470588235292,9.576470588235292,9.576470588235292,9.576470588235292,9.576470588235292,9.576470588235292,9.576470588235292,10.0,0.4696132596685083,0.4696132596685083,0.4696132596685083,0.4696132596685083,0.4696132596685083,0.4696132596685083,0.4696132596685083,0.4696132596685083,0.4696132596685083,0.4696132596685083,85,85,85,85,85,85,85,85,85,85
2010-02-28,9.581395348837207,9.581395348837207,9.581395348837207,9.581395348837207,9.581395348837207,9.581395348837207,9.581395348837207,9.581395348837207,9.581395348837207,9.581395348837207,10.0,0.4725274725274725,0.4725274725274725,0.4725274725274725,0.4725274725274725,0.4725274725274725,0.4725274725274725,0.4725274725274725,0.4725274725274725,0.4725274725274725,0.4725274725274725,86,86,86,86,86,86,86,86,86,86
2010-03-31,9.586206896551724,9.586206896551724,9.586206896551724,9.586206896551724,9.586206896551724,9.586206896551724,9.586206896551724,9.586206896551724,9.586206896551724,9.586206896551724,10.0,0.4754098360655738,0.4754098360655738,0.4754098360655738,0.4754098360655738,0.4754098360655738,0.4754098360655738,0.4754098360655738,0.4754098360655738,0.4754098360655738,0.4754098360655738,87,87,87,87,87,87,87,87,87,87
2010-04-30,9.590909090909092,9.590909090909092,9.590909090909092,9.590909090909092,9.590909090909092,9.590909090909092,9.590909090909092,9.590909090909092,9.590909090909092,9.590909090909092,10.0,0.4782608695652174,0.4782608695652174,0.4782608695652174,0.4782608695652174,0.4782608695652174,0.4782608695652174,0.4782608695652174,0.4782608695652174,0.4782608695652174,0.4782608695652174,88,88,88,88,88,88,88,88,88,88
2010-05-31,9.595505617977528,9.595505617977528,9.595505617977528,9.595505617977528,9.595505617977528,9.595505617977528,9.595505617977528,9.595505617977528,9.595505617977528,9.595505617977528,10.0,0.4810810810810811,0.4810810810810811,0.4810810810810811,0.4810810810810811,0.4810810810810811,0.4810810810810811,0.4810810810810811,0.4810810810810811,0.4810810810810811,0.4810810810810811,89,89,89,89,89,89,89,89,89,89
2010-06-30,9.6,9.6,9.6,9.6,9.6,9.6,9.6,9.6,9.6,9.6,10.0,0.4838709677419355,0.4838709677419355,0.4838709677419355,0.4838709677419355,0.4838709677419355,0.4838709677419355,0.4838709677419355,0.4838709677419355,0.4838709677419355,0.4838709677419355,90,90,90,90,90,90,90,90,90,90
